V1;steps;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2;Fix2
demandC;149;0.00413106898505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;150;0.00488579745711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;151;0.00621808632568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;152;0.00600984145587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;153;0.00683447945754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;154;0.00722626854596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;155;0.00752777199418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;156;0.00839745204182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;157;0.00920224612841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;158;0.0102021394287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;159;0.0111257616793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;160;0.0110573943684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;161;0.0111246074389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;162;0.010579527755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;163;0.0116084093899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;164;0.0117416538889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;165;0.0114090679083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;166;0.0126081578042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;167;0.0126903721147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;168;0.0144587378983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
demandC;169;0.0159468921775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Leaf_Stem;70;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06;1.83199999992e-06
Leaf_Stem;71;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06;1.83199999982e-06
Leaf_Stem;72;1.89746690558e-12;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06;1.8319999818e-06
Leaf_Stem;73;1.65155695017e-12;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06;1.83199996163e-06
Leaf_Stem;74;8.39867161718e-13;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06;1.83199994163e-06
Leaf_Stem;75;5.65045624507e-13;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06;1.83199992185e-06
Leaf_Stem;76;4.13122153939e-13;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06;1.83199989961e-06
Leaf_Stem;77;3.26984344814e-13;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06;1.83199987782e-06
Leaf_Stem;78;2.78642427704e-13;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06;1.8319998597e-06
Leaf_Stem;79;2.4188515555e-13;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06;1.83199984107e-06
Leaf_Stem;80;2.10291801477e-13;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06;1.83199981985e-06
Leaf_Stem;81;1.89945024522e-13;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06;1.83199980246e-06
